k,coordinates,cluster_id,mse,center,radius
2,"[3.52, 1080.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",76.46023399476681
2,"[2.1, 768.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",235.55461964511173
2,"[2.2, 1080.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",76.44562303442375
2,"[2.2, 1080.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",76.44562303442375
2,"[2.2, 1080.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",76.44562303442375
2,"[1.63, 1080.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",76.44635933457485
2,"[2.3, 1080.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",76.44593207769975
2,"[1.95, 1080.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",76.44542272663257
2,"[1.6, 1080.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",76.44651581647668
2,"[1.5, 1080.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",76.4471224466412
2,"[2.04, 768.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",235.55460531708783
2,"[2.2, 768.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",235.55467748754285
2,"[2.2, 1080.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",76.44562303442375
2,"[1.4, 1080.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",76.44785988021304
2,"[1.85, 1080.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",76.44557152475534
2,"[2.25, 768.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",235.55472232862124
2,"[2.0, 768.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",235.55460425567188
2,"[2.3, 1080.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",76.44593207769975
2,"[2.1, 1080.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",76.44544480225196
2,"[1.23, 768.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",235.55590771666454
2,"[2.5, 1080.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",76.44694259054718
2,"[2.23, 1080.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",76.4457020122998
2,"[2.2, 768.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",235.55467748754285
2,"[2.2, 1080.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",76.44562303442375
2,"[2.36, 768.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",235.5548583375678
2,"[1.95, 1080.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",76.44542272663257
2,"[2.1, 768.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",235.55461964511173
2,"[1.63, 768.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",235.5549164433849
2,"[1.93, 1080.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",76.4454420213013
2,"[2.62, 1080.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",76.44780004402283
2,"[1.13, 1080.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",76.45050428202293
2,"[1.48, 1080.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",76.44725946919445
2,"[1.36, 1440.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",436.44588576942886
2,"[1.9, 1080.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",76.4454807742094
2,"[2.31, 768.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",235.55479014738398
2,"[1.63, 1080.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",76.44635933457485
2,"[1.68, 768.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",235.55484029351547
2,"[1.47, 768.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",235.55523144366532
2,"[1.56, 1080.0]",0,13060.326414545847,"[2.013749464668094, 1003.5546038543896]",76.44674277191928
3,"[2.4, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.258256416441096
3,"[1.32, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.269327636617394
3,"[3.2, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.293590059301756
3,"[4.3, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.402210081454086
3,"[1.48, 1440.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",342.74601468035985
3,"[1.48, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.26342508141265
3,"[1.2, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.27472577583519
3,"[1.9, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.254981538918297
3,"[3.0, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.281291806120656
3,"[2.2, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.004940038309551
3,"[1.91, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.254905054533207
3,"[2.54, 900.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",125.00145457372236
3,"[1.48, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.26342508141265
3,"[2.1, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.001898234029551
3,"[2.591, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.263330261198963
3,"[2.2, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.255208022065183
3,"[2.1, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.001898234029551
3,"[1.1, 1440.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",342.74684284327515
3,"[2.4, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.015297360876753
3,"[2.3, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.25644254214021
3,"[1.7, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.257728044488466
3,"[2.2, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.255208022065183
3,"[1.95, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.25465706906785
3,"[1.13, 1440.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",342.7467621446341
3,"[1.95, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.25465706906785
3,"[1.252, 1504.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",406.74631958481217
3,"[2.2, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.255208022065183
3,"[1.7, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.257728044488466
3,"[1.22, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.273768311963476
3,"[1.24, 1800.0]",1,3334.349592421143,"[1.7893333333333334, 1978.6666666666665]",178.66751116218313
3,"[2.1, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.001898234029551
3,"[2.1, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.25455298057005
3,"[3.58, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.323295222787923
3,"[1.95, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.25465706906785
3,"[1.3, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.27016954044599
3,"[1.93, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.254769471251837
3,"[2.02, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.000492413482162
3,"[2.2, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.004940038309551
3,"[1.8, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.25606509558212
3,"[2.2, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.004940038309551
3,"[1.26, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.271922702049448
3,"[2.0, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.000283767041169
3,"[2.5, 2160.0]",1,3334.349592421143,"[1.7893333333333334, 1978.6666666666665]",181.3347259211234
3,"[2.3, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.009407321658392
3,"[4.6, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.443759104487587
3,"[2.2, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.004940038309551
3,"[1.9, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.254981538918297
3,"[2.25, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.255752853685188
3,"[2.9, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.2760076743109
3,"[2.0, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.000283767041169
3,"[1.5, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.26279139092621
3,"[2.19, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.004571673860694
3,"[3.4, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.30819077171465
3,"[4.42, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.41822155415399
3,"[2.38, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.014005692142196
3,"[1.63, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.259236759767596
3,"[2.4, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.258256416441096
3,"[4.6, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.443759104487587
3,"[2.05, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.25444278719475
3,"[1.45, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.264419015533488
3,"[1.26, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.271922702049448
3,"[0.91, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.291202826481385
3,"[2.59, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.2632981974469
3,"[2.5, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.260649462319602
3,"[2.4, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.258256416441096
3,"[2.8, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.271300930659663
3,"[2.1, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.001898234029551
3,"[2.4, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.258256416441096
3,"[1.4, 1800.0]",1,3334.349592421143,"[1.7893333333333334, 1978.6666666666665]",178.66709086516792
3,"[2.13, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.254688642711926
3,"[1.26, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.032658670134308
3,"[2.18, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.004217567165586
3,"[1.25, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.03362832146785
3,"[1.4, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.2661912789472
3,"[2.06, 2160.0]",1,3334.349592421143,"[1.7893333333333334, 1978.6666666666665]",181.3335353381229
3,"[1.86, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.000423153942311
3,"[2.32, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.010471611313998
3,"[1.64, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.259003854865362
3,"[2.4, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.258256416441096
3,"[4.42, 2160.0]",1,3334.349592421143,"[1.7893333333333334, 1978.6666666666665]",181.3524143343257
3,"[2.1, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.25455298057005
3,"[2.4, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.258256416441096
3,"[1.86, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.000423153942311
3,"[1.83, 1800.0]",1,3334.349592421143,"[1.7893333333333334, 1978.6666666666665]",178.6666712947759
3,"[1.4, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.020565251848581
3,"[1.3, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.028920997909826
3,"[2.06, 2160.0]",1,3334.349592421143,"[1.7893333333333334, 1978.6666666666665]",181.3335353381229
3,"[1.6, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.259970218168974
3,"[1.23, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.273298244051073
3,"[2.8, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.0530008722492425
3,"[1.42, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.019063874020875
3,"[3.78, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.34225383353486
3,"[2.23, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.255517537366874
3,"[2.1, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.001898234029551
3,"[2.18, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.255030652527218
3,"[1.2, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.27472577583519
3,"[2.2, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.255208022065183
3,"[1.91, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.254905054533207
3,"[2.06, 2160.0]",1,3334.349592421143,"[1.7893333333333334, 1978.6666666666665]",181.3335353381229
3,"[1.4, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.020565251848581
3,"[1.7, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.257728044488466
3,"[1.32, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.269327636617394
3,"[3.0, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.281291806120656
3,"[2.4, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.258256416441096
3,"[2.9, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.2760076743109
3,"[1.75, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.256824155105875
3,"[2.04, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.000758190606394
3,"[2.09, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.25451935078907
3,"[2.2, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.004940038309551
3,"[1.44, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.264761898484725
3,"[2.18, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.004217567165586
3,"[1.42, 1440.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",342.7461174339896
3,"[2.3, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.25644254214021
3,"[1.9, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.000097624925957
3,"[2.5, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.260649462319602
3,"[3.2, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.293590059301756
3,"[1.86, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.000423153942311
3,"[2.62, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.264285280648213
3,"[1.98, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.254531931314926
3,"[1.65, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.258776740974483
3,"[2.3, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.009407321658392
3,"[1.29, 2160.0]",1,3334.349592421143,"[1.7893333333333334, 1978.6666666666665]",181.3340208332557
3,"[1.1, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.279859527926174
3,"[0.69, 1200.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",102.7543910240004
3,"[1.09, 2160.0]",1,3334.349592421143,"[1.7893333333333334, 1978.6666666666665]",181.33468185895643
3,"[1.86, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.255345426221805
3,"[1.15, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.04409833150763
3,"[1.25, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.272375438631094
3,"[1.5, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.013625490149142
3,"[2.1, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.25455298057005
3,"[2.62, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.264285280648213
3,"[1.62, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.259475455446747
3,"[2.36, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.0127708245230655
3,"[1.1, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.279859527926174
3,"[2.62, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.264285280648213
3,"[1.71, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.25753568126307
3,"[2.4, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.015297360876753
3,"[0.69, 1200.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",102.7543910240004
3,"[1.54, 1440.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",342.7459224301067
3,"[2.1, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.001898234029551
3,"[1.29, 1800.0]",1,3334.349592421143,"[1.7893333333333334, 1978.6666666666665]",178.6673644277418
3,"[2.5, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.260649462319602
3,"[2.5, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.260649462319602
3,"[2.2, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.004940038309551
3,"[2.2, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.255208022065183
3,"[1.09, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.280404647238925
3,"[1.5, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.013625490149142
3,"[2.3, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.25644254214021
3,"[1.78, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.25635133850371
3,"[1.7, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.257728044488466
3,"[1.91, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.254905054533207
3,"[2.3, 2160.0]",1,3334.349592421143,"[1.7893333333333334, 1978.6666666666665]",181.33405239563328
3,"[2.2, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.255208022065183
3,"[1.37, 1600.0]",1,3334.349592421143,"[1.7893333333333334, 1978.6666666666665]",378.6668988502808
3,"[1.28, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.271034563414545
3,"[2.65, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.265324435099377
3,"[1.86, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.255345426221805
3,"[2.7, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.267172047326152
3,"[1.65, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.005879788219241
3,"[1.29, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.270599162252715
3,"[1.44, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.017619174599471
3,"[2.1, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.001898234029551
3,"[3.0, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.281291806120656
3,"[2.0, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.254477483652035
3,"[1.6, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.259970218168974
3,"[1.49, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.263105342727066
3,"[1.4, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.2661912789472
3,"[1.19, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.275213170834114
3,"[1.5, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.013625490149142
3,"[1.35, 900.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",125.00137812610372
3,"[1.9, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.000097624925957
3,"[1.24, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.272833952785
3,"[1.95, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.25465706906785
3,"[2.1, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.001898234029551
3,"[2.18, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.004217567165586
3,"[1.4, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.2661912789472
3,"[2.0, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.254477483652035
3,"[2.2, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.255208022065183
3,"[1.32, 1440.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",342.74631203084994
3,"[1.23, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.273298244051073
3,"[2.33, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.25692587942069
3,"[1.44, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.017619174599471
3,"[1.7, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.257728044488466
3,"[2.08, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.25449151653592
3,"[1.9, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.254981538918297
3,"[1.93, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.000003469761701
3,"[2.23, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.255517537366874
3,"[1.68, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.004715085223716
3,"[2.1, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.25455298057005
3,"[1.84, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.25556213842786
3,"[2.77, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.270001570346547
3,"[1.95, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.000012127760713
3,"[1.8, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.25606509558212
3,"[1.84, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.25556213842786
3,"[1.64, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.259003854865362
3,"[1.44, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.017619174599471
3,"[2.2, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.255208022065183
3,"[1.84, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.25556213842786
3,"[2.2, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.004940038309551
3,"[3.0, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.281291806120656
3,"[2.2, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.255208022065183
3,"[1.86, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.000423153942311
3,"[1.91, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.254905054533207
3,"[2.3, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.009407321658392
3,"[1.88, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.255151892791975
3,"[2.2, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.004940038309551
3,"[1.34, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.26850885531018
3,"[1.74, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.256993347269425
3,"[1.6, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.259970218168974
3,"[1.26, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.271922702049448
3,"[1.9, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.254981538918297
3,"[2.2, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.255208022065183
3,"[1.48, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.26342508141265
3,"[2.36, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.257461354598266
3,"[2.6, 900.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",125.00175842436272
3,"[1.64, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.006296525334784
3,"[1.62, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.259475455446747
3,"[2.4, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.258256416441096
3,"[1.15, 1600.0]",1,3334.349592421143,"[1.7893333333333334, 1978.6666666666665]",378.6672063851786
3,"[1.99, 1080.0]",0,3334.349592421143,"[2.0369733727810653, 1097.2544378698224]",17.254501809710725
3,"[2.04, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.000758190606394
3,"[2.2, 768.0]",2,3334.349592421143,"[1.936969696969697, 775.0]",7.004940038309551
3,"[1.21, 2160.0]",1,3334.349592421143,"[1.7893333333333334, 1978.6666666666665]",181.33425877337393
